C_wt,dL,Stress
77.342,0.0778955146670341,131.60090286796571
77.342,0.0788596794009208,133.3863611257782
77.342,0.0800617858767509,135.13408712724305
77.342,0.0805917307734489,136.78146138310242
77.342,0.0815835520625114,138.44489191825863
77.342,0.0827417895197868,140.15408284941103
77.342,0.0838058516383171,141.92669608378603
77.342,0.085347943007946,143.7563091096649
77.342,0.0861912295222282,145.48316194804383
77.342,0.0872836634516716,147.26540894999698
77.342,0.0885615870356559,148.9802195789032
77.342,0.0894715711474418,150.6155516252899
77.342,0.0905496999621391,152.51822072196958
77.342,0.0916678830981254,154.3695097248993
77.342,0.0928890630602836,156.0738837722626
77.342,0.0940458700060844,157.7999337966766
77.342,0.0950839444994926,159.54685698417663
77.342,0.0961115285754203,161.19342842607114
77.342,0.0974013730883598,162.85846458915708
77.342,0.0983698293566703,164.5427682873993
77.342,0.0995118543505668,166.28246614921568
77.342,0.1006457731127739,168.03260059257508
77.342,0.1017577573657035,169.7209183606415
77.342,0.1029198095202446,171.54410887480162
77.342,0.1039817258715629,173.2235956892548
77.342,0.1050636693835258,174.99620892362975
77.342,0.1063053533434868,176.70299141288757
77.342,0.1073710843920707,178.50049188017277
77.342,0.1083657667040824,180.19442934599303
77.342,0.1091300621628761,182.00035935990903
77.342,0.1103538647294044,183.7705641523896
77.342,0.1112937107682228,185.44202282719425
77.342,0.1123618260025978,187.1865375727997
77.342,0.1133331432938575,188.8724468989716
77.342,0.1143197193741798,190.52303241069032
77.342,0.1146661713719368,191.12980924049373
77.342,0.1144779399037361,191.16764184858704
77.342,0.115775890648365,192.93302975727843
77.342,0.1172836497426033,194.65426289790344
77.342,0.1184471324086189,196.3305384564972
77.342,0.1194337084889412,197.9987858754425
77.342,0.120515652000904,199.69031489936836
77.342,0.1216133311390876,201.3657876439972
77.342,0.1229651644825935,203.1054855058136
77.342,0.123865433037281,204.76891604096983
77.342,0.1248577311635017,206.51905048432928
77.342,0.1260631829500198,208.2226217177277
77.342,0.1276396065950393,210.09719232563785
77.342,0.1286333352327346,211.88746746723945
77.342,0.1297119408845901,213.5814049330597
77.342,0.1307438164949417,215.3772997724152
77.342,0.1319835931062698,217.17319461177064
77.342,0.1331055909395218,218.8518786122589
77.342,0.1343115121126175,220.6068299394074
77.342,0.1356533318758011,222.3569643827668
77.342,0.1366694718599319,224.16490143159484
77.342,0.1376379281282425,225.8154869433136
77.342,0.1388471871614456,227.47169215278623
