C_wt,dL,Stress
-1.2997473893623042,0.4235138216211095,0.45475019963783037
-1.2997473893623042,0.4285463366787229,0.4591491904461589
-1.2997473893623042,0.4333349532061634,0.463600023911338
-1.2997473893623042,0.4382628956518699,0.468044032626371
-1.2997473893623042,0.4432820083841993,0.4725687558483914
-1.2997473893623042,0.44843977379668615,0.47699907408418835
-1.2997473893623042,0.4536404202645454,0.48148082024710925
-1.2997473893623042,0.4589314662417003,0.4859266515390408
-1.2997473893623042,0.4644316404538084,0.49042370540728236
-1.2997473893623042,0.4644316404538084,0.49042370540728236
-1.2997473893623042,0.4700689912073171,0.49497174537215777
-1.2997473893623042,0.4756768449389216,0.4994838308819394
-1.2997473893623042,0.48097056487693385,0.503988984324768
-1.2997473893623042,0.4860221648055347,0.5085448622965998
-1.2997473893623042,0.49092704251212105,0.5129786201977242
-1.2997473893623042,0.4959222204527533,0.5173482614931433
-1.2997473893623042,0.50093652486212,0.5217688059218651
-1.2997473893623042,0.5060171390798361,0.5262113846858549
-1.2997473893623042,0.511116679524169,0.5307044951567175
-1.2997473893623042,0.5164001199419065,0.5350480292716177
-1.2997473893623042,0.5217727181312571,0.5393852124789267
-1.2997473893623042,0.5272577376143315,0.5437160721225379
-1.2997473893623042,0.532643285833331,0.5480690656368321
-1.2997473893623042,0.537835712387354,0.5523305397228876
-1.2997473893623042,0.5427651678244217,0.5566426317813838
-1.2997473893623042,0.5475730096490197,0.5609485075464411
-1.2997473893623042,0.5523766639436972,0.5652481934071456
-1.2997473893623042,0.5571995394108492,0.5694288068891065
-1.2997473893623042,0.5621117248521187,0.5735754122364324
-1.2997473893623042,0.5671596968421151,0.5778570460408148
-1.2997473893623042,0.5722964028270954,0.5821607006373894
-1.2997473893623042,0.5775449057719917,0.5865985514053977
-1.2997473893623042,0.5829048814870501,0.5909177752113447
-1.2997473893623042,0.5883061897385626,0.5952308295340911
-1.2997473893623042,0.5935162272678997,0.5995097931330273
-1.2997473893623042,0.5984658494347124,0.6037269016173029
-1.2997473893623042,0.6031789601083296,0.6079660219454733
-1.2997473893623042,0.6079112294086239,0.6122270616514378
-1.2997473893623042,0.6126857715306031,0.6164821369158184
-1.2997473893623042,0.6176876463292482,0.6207312723257975
-1.2997473893623042,0.6227543578552402,0.6250299201679669
-1.2997473893623042,0.627862619083019,0.629184145208132
-1.2997473893623042,0.6330123096422696,0.6334709201580498
-1.2997473893623042,0.6382494287013901,0.6377516983374115
-1.2997473893623042,0.6435737218266288,0.6420540645101274
-1.2997473893623042,0.6488008069575769,0.646350406323954
-1.2997473893623042,0.6537240016434912,0.6505857820949306
-1.2997473893623042,0.6584819702430577,0.6547878890382455
-1.2997473893623042,0.6630980930348042,0.6589568627479874
-1.2997473893623042,0.6677791565083143,0.6631202091308459
-1.2997473893623042,0.6725479081458583,0.6672232797284232
-1.2997473893623042,0.6774499090920253,0.6714301092559831
-1.2997473893623042,0.6824420864368722,0.6756242024649697
-1.2997473893623042,0.6875409740940417,0.6797924235393882
-1.2997473893623042,0.6927493032612602,0.6839006777261131
-1.2997473893623042,0.6979527037090918,0.6880035089459908
-1.2997473893623042,0.7030144450634406,0.6920738207128667
-1.2997473893623042,0.7077755227060332,0.6961659046842023
-1.2997473893623042,0.7123277198869227,0.7002526283992594
-1.2997473893623042,0.7166942850098145,0.7042799892756828
-1.2997473893623042,0.7212391041808778,0.7082751935444136
-1.2997473893623042,0.7258936462616241,0.7121575328740886
-1.2997473893623042,0.7305896012491345,0.7160888914248351
-1.2997473893623042,0.7353042026958331,0.7200153321593409
-1.2997473893623042,0.7400826728435118,0.7239637162169174
-1.2997473893623042,0.7450831578273089,0.7279339608016683
-1.2997473893623042,0.7501468813761656,0.7318724323341617
-1.2997473893623042,0.7550479153234868,0.7358059917609553
-1.2997473893623042,0.7596739098552476,0.739681238660352
-1.2997473893623042,0.7640706322902584,0.7435250640732538
-1.2997473893623042,0.7684413163627409,0.7473908714789576
-1.2997473893623042,0.7728535282393391,0.751305191968572
-1.2997473893623042,0.777374616295058,0.7551881097057321
-1.2997473893623042,0.7819593787264596,0.7590662862141561
-1.2997473893623042,0.786652544268493,0.7629927668185613
-1.2997473893623042,0.7914986833895729,0.7669144105925919
-1.2997473893623042,0.796519792602879,0.7708576837677728
-1.2997473893623042,0.801625850000482,0.7747168412434108
-1.2997473893623042,0.8066824317749226,0.7786241116910223
-1.2997473893623042,0.8114215407219932,0.7825266147731913
-1.2997473893623042,0.8158663212996732,0.7864506876765691
-1.2997473893623042,0.8201736502234436,0.7903699633232584
-1.2997473893623042,0.82452218148711,0.7942056906815933
-1.2997473893623042,0.8290231804253452,0.7980368447646066
-1.2997473893623042,0.8336095058495365,0.8018896355275198
-1.2997473893623042,0.8383254110500731,0.805842471132017
-1.2997473893623042,0.8431483425027836,0.8097904668063977
-1.2997473893623042,0.848055818141267,0.8137597377033483
-1.2997473893623042,0.8530254311314004,0.8177241397437465
-1.2997473893623042,0.8579240743221717,0.8216055883110331
-1.2997473893623042,0.862685523857502,0.8254823916986674
-1.2997473893623042,0.8671774234396856,0.8293026213643913
-1.2997473893623042,0.8715551400078435,0.8331961868983391
-1.2997473893623042,0.8759293610006905,0.837059183428558
-1.2997473893623042,0.8804104185270536,0.8408399584594798
-1.2997473893623042,0.8849539538372091,0.844616350786189
-1.2997473893623042,0.8895818364219507,0.8483883753776459
-1.2997473893623042,0.894271839711487,0.8522334194952002
-1.2997473893623042,0.899067780833349,0.8561254658013597
-1.2997473893623042,0.903991348048797,0.8600386175889249
-1.2997473893623042,0.9089104910668424,0.863870004717276
-1.2997473893623042,0.9136497674058479,0.8676712520356923
-1.2997473893623042,0.9180562442435372,0.8714424638651106
-1.2997473893623042,0.9222840026062198,0.8751837432354316
-1.2997473893623042,0.92646473679494,0.878920773580622
-1.2997473893623042,0.9307953222017227,0.8826791216428964
-1.2997473893623042,0.9351880193472272,0.8864331911214615
-1.2997473893623042,0.9396426756516121,0.8902084906773081
-1.2997473893623042,0.9442899929689156,0.8939794823521923
-1.2997473893623042,0.9491076872651375,0.8977461806298125
-1.2997473893623042,0.9540735346560995,0.9015594141800656
-1.2997473893623042,0.9589261237512742,0.9053682672168002
-1.2997473893623042,0.9635353579128101,0.9091727545670282
-1.2997473893623042,0.9679669932451571,0.9130488494239365
-1.2997473893623042,0.9721780616698706,0.9168951432615853
-1.2997473893623042,0.9764075701112062,0.9206864778791045
-1.2997473893623042,0.9806771375076867,0.9244230403351167
-1.2997473893623042,0.9851165500038209,0.9281302191788666
-1.2997473893623042,0.9896388757587679,0.9318332890005548
-1.2997473893623042,0.9941790731020058,0.9356077099393237
-1.2997473893623042,0.9988234653170985,0.9393778805838598
-1.2997473893623042,1.003550209372363,0.9431689070833484
-1.2997473893623042,1.008294422509586,0.9469305912692149
-1.2997473893623042,1.0128622237025013,0.9506129589582856
-1.2997473893623042,1.01718949130403,0.9542662890839382
-1.2997473893623042,1.0212982973719558,0.957940640177403
-1.2997473893623042,1.0253610384865532,0.9616359433390018
-1.2997473893623042,1.0294422310316642,0.9653770566029972
-1.2997473893623042,1.0335847426095084,0.9691140292629117
-1.2997473893623042,1.037766991972481,0.9728220028212736
-1.2997473893623042,1.0420745750713962,0.9765259172883937
-1.2997473893623042,1.0465714069458825,0.9802257857580133
-1.2997473893623042,1.0511928577717602,0.983971202412953
-1.2997473893623042,1.0557890299308048,0.9876629640170216
-1.2997473893623042,1.0602318781636448,0.9913754551829783
-1.2997473893623042,1.0644791043329402,0.9950838984971936
-1.2997473893623042,1.0685737991098487,0.9987389413362516
-1.2997473893623042,1.0727080278084054,1.0022667835128833
-1.2997473893623042,1.0768816980062392,1.0058402450869957
-1.2997473893623042,1.0811797945119843,1.0094099712808144
-1.2997473893623042,1.0854957590954828,1.0130742934083277
-1.2997473893623042,1.08987201744408,1.016759249039806
-1.2997473893623042,1.0943932935009468,1.0203421361442644
-1.2997473893623042,1.0990380237862887,1.0240192895665614
-1.2997473893623042,1.1036788004628217,1.0276190818674975
-1.2997473893623042,1.1081463173641737,1.0312151064429067
-1.2997473893623042,1.1123987010037468,1.0348317992785792
-1.2997473893623042,1.116499847736465,1.0383714997405789
-1.2997473893623042,1.1205134456352785,1.0419075679763086
-1.2997473893623042,1.1245451905423374,1.0454156656428806
-1.2997473893623042,1.1284896131069244,1.0487985767946537
-1.2997473893623042,1.132410111933775,1.0521295757812863
-1.2997473893623042,1.1364751761780458,1.0556030399333958
-1.2997473893623042,1.1406213645419152,1.0591215296261036
-1.2997473893623042,1.144974621747682,1.062684907701939
-1.2997473893623042,1.1494084219696967,1.066123610362931
-1.2997473893623042,1.153796640119671,1.0695347307131524
-1.2997473893623042,1.157845780166847,1.07294250659739
-1.2997473893623042,1.161556595185046,1.076250413664638
-1.2997473893623042,1.165118275416645,1.0795310702410061
-1.2997473893623042,1.168635765968367,1.0828809062759657
-1.2997473893623042,1.1722137364249332,1.0862034636670106
-1.2997473893623042,1.1759565796942808,1.0894266922603926
-1.2997473893623042,1.17990572900947,1.092670971339873
-1.2997473893623042,1.1839772470500498,1.0958642470700124
-1.2997473893623042,1.1880665774900119,1.0990306358042161
-1.2997473893623042,1.1921945179677746,1.1022181208983812
-1.2997473893623042,1.1962360306779212,1.105426644757182
-1.2997473893623042,1.2000664460560029,1.108632238268448
-1.2997473893623042,1.2036654110385545,1.1117871297064505
-1.2997473893623042,1.207137299349215,1.114843717200747
-1.2997473893623042,1.2139914078439042,1.1203531935465008
-1.2997473893623042,1.2195825294638674,1.1246998353945674
-1.2997473893623042,1.2224122047369383,1.1280900692481413
-1.2997473893623042,1.223263151451637,1.1314889300376385
1.6941641538869592,-1.8141647107242795,-2.4040784499708243
1.6941641538869592,-1.8141366613726966,-2.403399936185548
1.6941641538869592,-1.812028240613266,-2.3762309710279967
1.6941641538869592,-1.800457796706325,-2.3230386314153337
1.6941641538869592,-1.787877946988379,-2.2695037306711505
1.6941641538869592,-1.771382910130895,-2.2270148926327327
1.6941641538869592,-1.7590953520083927,-2.2040608502143932
1.6941641538869592,-1.7452854096121244,-2.179765908456365
1.6941641538869592,-1.7317892305640243,-2.1546446773312486
1.6941641538869592,-1.718114372943173,-2.1288465948461455
1.6941641538869592,-1.703633330616175,-2.1021342526947038
1.6941641538869592,-1.6883522471237324,-2.0748884124241256
1.6941641538869592,-1.673181016931614,-2.046987023852064
1.6941641538869592,-1.658950803924493,-2.019138898787026
1.6941641538869592,-1.6447556023807868,-1.9905765028518854
1.6941641538869592,-1.6299743812709322,-1.961950900664703
1.6941641538869592,-1.6143365483940815,-1.9329283513311022
1.6941641538869592,-1.5990154791846116,-1.9037303772551757
1.6941641538869592,-1.5846931635168757,-1.8743826276640256
1.6941641538869592,-1.5708160275467105,-1.8446044076676475
1.6941641538869592,-1.5567679172084068,-1.8145957096667678
1.6941641538869592,-1.5410556087861804,-1.7846642993694535
1.6941641538869592,-1.524505516326598,-1.7549372774307033
1.6941641538869592,-1.506517283957068,-1.7253942247741099
1.6941641538869592,-1.489460227646184,-1.6956444336837508
1.6941641538869592,-1.4726549962609041,-1.6653506556510895
1.6941641538869592,-1.4567688852497367,-1.6346853927141167
1.6941641538869592,-1.4408598288859034,-1.604359646195252
1.6941641538869592,-1.4255938645049995,-1.5741254511404696
1.6941641538869592,-1.4101027947233618,-1.5439757913325534
1.6941641538869592,-1.3945209894512827,-1.514313154291865
1.6941641538869592,-1.3783210567765503,-1.4846999182049077
1.6941641538869592,-1.362166748032251,-1.4547469623741687
1.6941641538869592,-1.3465174490059189,-1.4248586012480855
1.6941641538869592,-1.3301249884296797,-1.3957622278016935
1.6941641538869592,-1.3132569927887439,-1.3668637127533745
1.6941641538869592,-1.2957876344756645,-1.338671576091833
1.6941641538869592,-1.278630960690333,-1.3102868012966153
1.6941641538869592,-1.261525552234506,-1.2818894664760472
1.6941641538869592,-1.2438260866153783,-1.2542931873835177
1.6941641538869592,-1.225281144539342,-1.226651924066696
1.6941641538869592,-1.2067961492998684,-1.1991248201952023
1.6941641538869592,-1.188626238723465,-1.172010339911319
1.6941641538869592,-1.1708959822808716,-1.144537067860492
1.6941641538869592,-1.1525858014729065,-1.1171661525980452
1.6941641538869592,-1.1333218749183256,-1.0898921656941332
1.6941641538869592,-1.1136183755030382,-1.0624281672752234
1.6941641538869592,-1.093480093074191,-1.0350618766248803
1.6941641538869592,-1.0731622715157707,-1.0076525818051492
1.6941641538869592,-1.0521681432112509,-0.9800696927523616
1.6941641538869592,-1.0311267983453565,-0.9523228935381144
1.6941641538869592,-1.010410535503112,-0.9246785215292049
1.6941641538869592,-0.9898927502532477,-0.8970052447188496
1.6941641538869592,-0.9687110970080937,-0.8695534882453759
1.6941641538869592,-0.9473630908415955,-0.8420681203668527
1.6941641538869592,-0.9259729261884168,-0.8146713740833998
1.6941641538869592,-0.904541411796464,-0.7875959645862739
1.6941641538869592,-0.8824639725580771,-0.7608271501226134
1.6941641538869592,-0.8608338409130932,-0.7343512265995962
1.6941641538869592,-0.8396462816309814,-0.7084946343799731
1.6941641538869592,-0.8184178302086524,-0.6828966359273287
1.6941641538869592,-0.7973878025497705,-0.6577663993307498
1.6941641538869592,-0.7773861943539739,-0.6334106596648896
1.6941641538869592,-0.7581655566837582,-0.6094780849403674
1.6941641538869592,-0.7386557889484009,-0.5860586554598777
1.6941641538869592,-0.7189777470483975,-0.5629247201728228
1.6941641538869592,-0.699602324656676,-0.5402728322772563
1.6941641538869592,-0.6806435138776883,-0.5179843267918343
1.6941641538869592,-0.6611658498153903,-0.495946101240808
1.6941641538869592,-0.6415229960643286,-0.47385036623527976
1.6941641538869592,-0.6222950692361173,-0.45199551882742856
1.6941641538869592,-0.6029018840761379,-0.4304717281035397
1.6941641538869592,-0.5834602279514062,-0.4089785008936906
1.6941641538869592,-0.5641997505514579,-0.3876107584186163
1.6941641538869592,-0.5454610570680967,-0.3664595859933339
1.6941641538869592,-0.5265570276398434,-0.3454247648376238
1.6941641538869592,-0.5077161669856499,-0.32468887357320014
1.6941641538869592,-0.48927688670450026,-0.3040592788444955
1.6941641538869592,-0.4707851872784981,-0.2837154780180426
1.6941641538869592,-0.4520174093244139,-0.26374003299052573
1.6941641538869592,-0.4332001670479828,-0.2440335126700107
1.6941641538869592,-0.4148914451908403,-0.224766528116511
1.6941641538869592,-0.3966421168824833,-0.20575176730553277
1.6941641538869592,-0.37900553318658936,-0.1869829813175345
1.6941641538869592,-0.3618657352467771,-0.16845420054650168
1.6941641538869592,-0.3453284609071021,-0.15033163098635666
1.6941641538869592,-0.32851044535449436,-0.13243524544167942
1.6941641538869592,-0.3116332178425196,-0.11475992197270352
1.6941641538869592,-0.295133888675122,-0.09713269204754595
1.6941641538869592,-0.27857414078930137,-0.07971935149214049
1.6941641538869592,-0.26130392518498147,-0.06243247264899105
1.6941641538869592,-0.2438704994197184,-0.045022729477324094
1.6941641538869592,-0.22649112013518913,-0.027656049335092213
1.6941641538869592,-0.2092729198266667,-0.010493657891375458
1.6941641538869592,-0.19167901632079867,0.006871115918921093
1.6941641538869592,-0.17424699352861747,0.024034391056749548
1.6941641538869592,-0.15740134857240248,0.041079664720789194
1.6941641538869592,-0.1405001238752203,0.05800930098689477
1.6941641538869592,-0.12343817761579208,0.07482558627163226
1.6941641538869592,-0.10663911771973679,0.09160853678821095
1.6941641538869592,-0.09031112584907558,0.10820418171018048
1.6941641538869592,-0.07371606448862256,0.12453930110965522
1.6941641538869592,-0.05727472123517319,0.14069512093730735
1.6941641538869592,-0.04098590270060291,0.15675080539146155
1.6941641538869592,-0.025160329415753777,0.17248196432978646
1.6941641538869592,-0.009379505415132418,0.1881192586224929
1.6941641538869592,0.005943262048842907,0.20358980536847315
1.6941641538869592,0.02081160395921643,0.2187482967574937
1.6941641538869592,0.03584608036131257,0.2336000047792041
1.6941641538869592,0.050737551545614885,0.24844311094893576
1.6941641538869592,0.06538474877410312,0.26313197811648564
1.6941641538869592,0.07968744856902188,0.2776690829758548
1.6941641538869592,0.09425880998265881,0.2921289344724401
1.6941641538869592,0.10929960460065066,0.30651273251512895
1.6941641538869592,0.12419864322469774,0.3208216463641395
1.6941641538869592,0.13885599019228018,0.33498582145750444
1.6941641538869592,0.15387744862187114,0.349219351730799
1.6941641538869592,0.1686577122789758,0.36352116359572895
1.6941641538869592,0.18329863265571403,0.37775036819849256
1.6941641538869592,0.19780119383201536,0.3917689043735426
1.6941641538869592,0.21276410859203929,0.4057875636235942
1.6941641538869592,0.22768681758336323,0.41987521585381826
1.6941641538869592,0.24217316925489055,0.4338251806770625
1.6941641538869592,0.2568194749960071,0.44763944065827527
1.6941641538869592,0.27162436007946,0.46138782280415835
1.6941641538869592,0.2861932206662404,0.4751388259293116
1.6941641538869592,0.3001355631496003,0.4885560751321712
1.6941641538869592,0.3141407436698598,0.5018450326277571
1.6941641538869592,0.32811062087608,0.5150074205043392
1.6941641538869592,0.3416560553781094,0.5280449146176007
1.6941641538869592,0.3547800594751716,0.5408269774499895
1.6941641538869592,0.36806676937777044,0.553554298307804
1.6941641538869592,0.38112839170066726,0.5660965094818732
1.6941641538869592,0.39406284743769465,0.5785864315877577
1.6941641538869592,0.4070633235718486,0.5908947249295216
1.6941641538869592,0.42032119278642927,0.603347227080439
1.6941641538869592,0.43364307834123406,0.6157487851615212
1.6941641538869592,0.44683744198046776,0.6281000097600965
1.6941641538869592,0.4602861839747567,0.640401499400869
1.6941641538869592,0.47370227045914926,0.6527175275100142
1.6941641538869592,0.4868962391765044,0.6651113423012142
1.6941641538869592,0.4997750070539514,0.6773924697432213
1.6941641538869592,0.5130956137383331,0.6896251658100129
1.6941641538869592,0.5261958821235591,0.7018726755147691
1.6941641538869592,0.5390772938530349,0.7140099347438247
1.6941641538869592,0.5518349976342296,0.7259760054946905
1.6941641538869592,0.5649371722077661,0.7377728241851043
1.6941641538869592,0.5779150281374041,0.7495257600654812
1.6941641538869592,0.5903041469244686,0.7610507392004349
1.6941641538869592,0.6026654732199668,0.7723502226895138
1.6941641538869592,0.6148138602827696,0.7835487666494979
1.6941641538869592,0.6265657776280009,0.794647419611507
1.6941641538869592,0.6378314496363006,0.8055258671158534
1.6941641538869592,0.6495804145277898,0.816186324832619
1.6941641538869592,0.6611206389644574,0.8268720320015615
1.6941641538869592,0.6611206389644574,0.8268720320015615
1.6941641538869592,0.6723158710959395,0.8374025091175453
1.6941641538869592,0.6833053927232504,0.8479589055454656
1.6941641538869592,0.6948664533080565,0.8584812759009585
1.6941641538869592,0.7064943597654252,0.8689699420348775
1.6941641538869592,0.7179158969609641,0.8794845309730996
1.6941641538869592,0.7293137464022221,0.8899065471728901
1.6941641538869592,0.7408690730510812,0.9003547335005149
1.6941641538869592,0.7522194500003767,0.9108875884728922
1.6941641538869592,0.7633210075841894,0.9212700466793954
1.6941641538869592,0.7747150971845825,0.9316786615940454
1.6941641538869592,0.7860855847226216,0.9421713872988461
1.6941641538869592,0.7972533457923883,0.9525733712703959
1.6941641538869592,0.8082195630154732,0.9628854479175226
1.6941641538869592,0.8196101446230203,0.9732237720454358
1.6941641538869592,0.8311107055310922,0.9834731140078777
1.6941641538869592,0.8421428155756759,0.9936342731715873
1.6941641538869592,0.852975362293144,1.0036508794652088
1.6941641538869592,0.8636537441165512,1.0135811862466466
1.6941641538869592,0.8741346339337309,1.0234259386072442
1.6941641538869592,0.8841104246142494,1.0331292031396628
1.6941641538869592,0.8943321931919829,1.0427486764931995
1.6941641538869592,0.9045349150800671,1.0522850540431585
1.6941641538869592,0.9146748022751281,1.061795214146881
1.6941641538869592,0.9247083898540953,1.0712233253337118
1.6941641538869592,0.9352042327383135,1.0806818348876686
1.6941641538869592,0.9458980091792283,1.0902819707950875
1.6941641538869592,0.9565273980126345,1.0998002262137494
1.6941641538869592,0.9671796017536233,1.1093481362951771
1.6941641538869592,0.9780278450400561,1.1189254566568367
1.6941641538869592,0.9887248062904012,1.1285871866500077
1.6941641538869592,0.9991849614782401,1.138112482336008
1.6941641538869592,1.0097113275894676,1.147776735177956
1.6941641538869592,1.020389510473589,1.1573600643072506
1.6941641538869592,1.030960991443034,1.1669176604393119
1.6941641538869592,1.0412977937707457,1.176449726559256
1.6941641538869592,1.0517861351910487,1.1859022103798975
1.6941641538869592,1.062382416262831,1.195275736361181
1.6941641538869592,1.0727877447416858,1.2046248890795233
1.6941641538869592,1.0829606434512193,1.2137883551740771
1.6941641538869592,1.092817474668868,1.2228749413371764
1.6941641538869592,1.1022751637398087,1.2318316555878122
1.6941641538869592,1.1114626614130827,1.240606016920457
1.6941641538869592,1.1208036237483054,1.2493059609438844
1.6941641538869592,1.1300864437031346,1.2579852006584478
1.6941641538869592,1.1391009467165336,1.2665377634277768
1.6941641538869592,1.1478484339947377,1.2750174695331775
1.6941641538869592,1.1571272710021943,1.283530450991766
1.6941641538869592,1.1666415898599032,1.2919710895301273
1.6941641538869592,1.1760975067935122,1.3004450257811684
1.6941641538869592,1.185370096488662,1.3088471235378891
1.6941641538869592,1.1948768797381035,1.3173348727096204
1.6941641538869592,1.2042007291684176,1.3258032575358687
1.6941641538869592,1.2131764745579818,1.3341482141467704
1.6941641538869592,1.2220130752149607,1.3424745320438942
1.6941641538869592,1.2311250304997763,1.350782333629222
1.6941641538869592,1.2402217401233164,1.3590717399750631
1.6941641538869592,1.2490970225325173,1.3673428708441606
1.6941641538869592,1.25812255036712,1.375492794118323
1.6941641538869592,1.2672975492154108,1.3836251243488054
1.6941641538869592,1.2763749994615947,1.3915860559356523
1.6941641538869592,1.2850685468290215,1.3994790684331766
1.6941641538869592,1.2937481996637479,1.407253488861277
1.6941641538869592,1.302168931385917,1.4149610345350552
1.6941641538869592,1.3102095672487923,1.422602109539452
1.6941641538869592,1.3180346811693275,1.4301263224579641
1.6941641538869592,1.3260518635944436,1.4375850517545028
1.6941641538869592,1.334016611207,1.444928085497983
1.6941641538869592,1.341888587716052,1.452307576682441
1.6941641538869592,1.3499111101534098,1.459622515804697
1.6941641538869592,1.3583260482217978,1.4670241814289635
1.6941641538869592,1.3667683095807064,1.4744618677390173
1.6941641538869592,1.3751168453329696,1.481885256134132
1.6941641538869592,1.3835330179607719,1.4892944274774897
1.6941641538869592,1.392016490545681,1.496689461875309
1.6941641538869592,1.4002460253452653,1.5041202625182133
1.6941641538869592,1.4082227557795128,1.511487166178241
1.6941641538869592,1.4164677192963107,1.5188898046421875
1.6941641538869592,1.4246202830818233,1.5262784328215997
1.6941641538869592,1.4325213443356268,1.5336531287310535
1.6941641538869592,1.4404905250959683,1.5409152578337104
1.6941641538869592,1.448686533670236,1.5481147091040026
1.6941641538869592,1.4569098448425082,1.55530100166232
1.6941641538869592,1.4648432201358978,1.5624251190962744
1.6941641538869592,1.4728441379624966,1.5694383964220069
1.6941641538869592,1.480635631142768,1.5764881637315487
1.6941641538869592,1.48798177838924,1.5834277454970742
1.6941641538869592,1.4950420465884056,1.590208974304708
1.6941641538869592,1.5024473870166768,1.596881321629557
1.6941641538869592,1.5098425967937026,1.603542496851902
1.6941641538869592,1.517031420217963,1.6101925550327114
1.6941641538869592,1.5241322829275006,1.6167831309090952
1.6941641538869592,1.531693654823865,1.6234595382718553
1.6941641538869592,1.539322649864299,1.6301730893850297
1.6941641538869592,1.5468237628589392,1.6368754194464525
1.6941641538869592,1.5543144718776525,1.6435184855338216
1.6941641538869592,1.5620673288292908,1.6501986183952448
1.6941641538869592,1.569614688513116,1.6569635715789666
1.6941641538869592,1.576996218356526,1.6636693449700137
1.6941641538869592,1.58444520729653,1.6704117907723397
1.6941641538869592,1.5918453625180171,1.677143025839971
1.6941641538869592,1.5991965669785484,1.6838631050401616
1.6941641538869592,1.6064605439796749,1.6905245403540636
1.6941641538869592,1.6139846667944293,1.6970801526520432
1.6941641538869592,1.6214983068287576,1.7036726222359342
1.6941641538869592,1.6287707799938413,1.710159829525432
1.6941641538869592,1.6359182521424953,1.7165422742878549
1.6941641538869592,1.6429028535708674,1.722914780382464
1.6941641538869592,1.6496102912718023,1.7292302991656578
1.6941641538869592,1.6560415866415394,1.7353950459706482
1.6941641538869592,1.6626944885026247,1.741550560520402
1.6941641538869592,1.669301020336534,1.747649999741411
1.6941641538869592,1.6758613413769627,1.7537404267064187
1.6941641538869592,1.6822994645937344,1.759728387561971
1.6941641538869592,1.6891862071311956,1.765801044516733
1.6941641538869592,1.6961021279114887,1.7719580247546185
1.6941641538869592,1.703009175673373,1.7780127919831075
1.6941641538869592,1.7097937369604483,1.7841052134196056
1.6941641538869592,1.7168723961670622,1.7902351231321214
1.6941641538869592,1.7238661970233728,1.7964023551283523
1.6941641538869592,1.7307377252168326,1.8025142083524879
1.6941641538869592,1.737600487407675,1.808617125810227
1.6941641538869592,1.7445674098186301,1.8147572789315567
1.6941641538869592,1.7513749725674017,1.8209345034854736
1.6941641538869592,1.7578736030907496,1.8269646450275145
1.6941641538869592,1.7646643505504582,1.832986136187783
1.6941641538869592,1.7715588703474285,1.8389990135087932
1.6941641538869592,1.7783323618215605,1.8449575113259646
1.6941641538869592,1.784835856620264,1.8508161210137903
1.6941641538869592,1.7913314896821027,1.8566666090415445
1.6941641538869592,1.7977074868243965,1.8625546205581105
1.6941641538869592,1.8038525989979488,1.8682978028501356
1.6941641538869592,1.8099906887080888,1.8739877222091532
1.6941641538869592,1.8162331805269942,1.8796473063470394
1.6941641538869592,1.8223942372562845,1.8853447274835027
1.6941641538869592,1.8284000261390592,1.8910345267742226
1.6941641538869592,1.8347321892799737,1.8967846032907767
1.6941641538869592,1.8412786753685255,1.902526936347677
1.6941641538869592,1.8478910218853735,1.9083518041170289
1.6941641538869592,1.854310865736468,1.9142138079801316
1.6941641538869592,1.8609071818913756,1.9200677953870118
1.6941641538869592,1.8674218306396073,1.9260036749432528
1.6941641538869592,1.8738183586754418,1.9320211068255104
1.6941641538869592,1.880243962736686,1.937940499968349
1.6941641538869592,1.8869184333428903,1.943896513264689
1.6941641538869592,1.8935113960088705,1.9498889945443667
1.6941641538869592,1.899840333573778,1.9557839096671825
1.6941641538869592,1.9061983258785111,1.9617153593897456
1.6941641538869592,1.9126582093100524,1.9675496748803405
1.6941641538869592,1.9191103148440347,1.9733761424773357
1.6941641538869592,1.9252271685315443,1.9790616289551888
1.6941641538869592,1.931300698397156,1.9846731846318595
1.6941641538869592,1.9371495051142105,1.99023323244658
1.6941641538869592,1.942774315891905,1.9957198595672498
1.6941641538869592,1.9483207604688624,2.0010891780048676
1.6941641538869592,1.9540424379917147,2.006473952786235
1.6941641538869592,1.9595410719339503,2.0118080421908187
1.6941641538869592,1.9648895836165439,2.0170476274966163
1.6941641538869592,1.970232756375219,2.0222809505867287
1.6941641538869592,1.9759310734304478,2.027573881380946
1.6941641538869592,1.98165933699166,2.0329042816784937
1.6941641538869592,1.9873455056368996,2.038228223197647
1.6941641538869592,1.9932052900550088,2.0435675984693114
1.6941641538869592,1.9989868810542735,2.0489878791567153
1.6941641538869592,2.004682961536196,2.054427922171378
1.6941641538869592,2.010344721721086,2.059769517129351
1.6941641538869592,2.016215152121885,2.0651481894439745
1.6941641538869592,2.0220076709765102,2.0705420674798307
1.6941641538869592,2.027615426236889,2.0759945146851306
1.6941641538869592,2.0333242899948165,2.0813318507337724
1.6941641538869592,2.0392764200970537,2.086662778428395
1.6941641538869592,2.0450084318559023,2.091987320437431
1.6941641538869592,2.050378836116738,2.097175863147847
1.6941641538869592,2.055850382890271,2.102293625956327
1.6941641538869592,2.061245381008087,2.1074055229051583
1.6941641538869592,2.0663868520557704,2.112446976698854
1.6941641538869592,2.071240112746733,2.1173752077221213
1.6941641538869592,2.076371975800093,2.122276531318925
1.6941641538869592,2.0815695936905763,2.127129573483735
1.6941641538869592,2.086585622038726,2.13197736843282
1.6941641538869592,2.091596942055894,2.136798517104658
